date,datetime,temp,precip,windspeed,winddir,visibility,cloudcover,conditions
2025-05-06,2025-05-06T16:00:00,17.0,0.0,10.7,22.0,27.5,78.1,Partially cloudy
2025-05-06,2025-05-06T17:00:00,16.5,0.0,10.7,342.0,29.2,51.3,Partially cloudy
2025-05-06,2025-05-06T18:00:00,17.4,0.0,7.4,343.0,27.5,50.0,Partially cloudy
2025-05-06,2025-05-06T19:00:00,17.4,0.0,2.1,12.0,27.5,58.5,Partially cloudy
2025-05-06,2025-05-06T20:00:00,15.8,0.0,3.8,31.0,29.2,40.7,Partially cloudy
2025-05-06,2025-05-06T21:00:00,14.1,0.0,4.1,28.0,10.0,50.0,Partially cloudy
2025-05-06,2025-05-06T22:00:00,11.1,0.0,3.9,13.0,28.0,40.5,Partially cloudy
2025-05-06,2025-05-06T23:00:00,11.2,0.0,12.3,345.0,28.0,30.0,Partially cloudy
2025-05-07,2025-05-07T00:00:00,10.7,0.0,11.0,353.0,28.0,30.0,Partially cloudy
2025-05-07,2025-05-07T01:00:00,10.3,0.0,13.0,354.0,28.0,33.1,Partially cloudy
2025-05-07,2025-05-07T02:00:00,9.7,0.0,9.9,2.0,28.0,52.6,Partially cloudy
2025-05-07,2025-05-07T03:00:00,9.2,0.0,13.0,3.0,28.0,52.6,Partially cloudy
2025-05-07,2025-05-07T04:00:00,8.3,0.0,11.3,2.0,28.0,33.1,Partially cloudy
2025-05-07,2025-05-07T05:00:00,7.5,0.0,14.4,353.0,28.0,33.1,Partially cloudy
2025-05-07,2025-05-07T06:00:00,7.0,0.0,7.9,3.0,28.0,42.6,Partially cloudy
2025-05-07,2025-05-07T07:00:00,7.2,0.0,9.7,12.0,28.0,52.0,Partially cloudy
2025-05-07,2025-05-07T08:00:00,7.2,0.0,9.5,345.0,29.2,42.0,Partially cloudy
2025-05-07,2025-05-07T09:00:00,9.1,0.0,8.2,4.0,27.5,44.1,Partially cloudy
2025-05-07,2025-05-07T10:00:00,11.5,0.0,8.0,13.0,27.5,49.0,Partially cloudy
2025-05-07,2025-05-07T11:00:00,13.7,0.0,9.4,14.0,29.2,50.3,Partially cloudy
2025-05-07,2025-05-07T12:00:00,15.9,0.0,3.8,23.0,27.5,58.8,Partially cloudy
2025-05-07,2025-05-07T13:00:00,17.0,0.0,5.5,337.0,27.5,77.6,Partially cloudy
2025-05-07,2025-05-07T14:00:00,18.6,0.0,3.9,157.0,29.2,59.7,Partially cloudy
2025-05-07,2025-05-07T15:00:00,19.6,0.0,7.2,163.0,18.8,76.6,Partially cloudy
2025-05-07,2025-05-07T16:00:00,20.1,0.0,10.4,230.0,27.5,77.6,Partially cloudy
2025-05-07,2025-05-07T17:00:00,19.7,0.0,7.4,331.0,29.2,86.5,Partially cloudy
2025-05-07,2025-05-07T18:00:00,19.7,0.0,4.1,307.0,27.5,85.8,Partially cloudy
2025-05-07,2025-05-07T19:00:00,19.7,0.0,10.4,230.0,27.5,97.7,Overcast
2025-05-07,2025-05-07T20:00:00,19.0,0.0,7.4,194.0,29.2,96.5,Overcast
2025-05-07,2025-05-07T21:00:00,17.5,0.0,9.2,266.0,28.0,90.0,Partially cloudy
2025-05-07,2025-05-07T22:00:00,15.1,0.0,5.7,138.0,28.0,90.0,Partially cloudy
2025-05-07,2025-05-07T23:00:00,15.2,0.0,12.3,200.0,28.0,80.0,Partially cloudy
2025-05-08,2025-05-08T00:00:00,13.1,0.0,0.8,245.0,28.0,30.0,Partially cloudy
2025-05-08,2025-05-08T01:00:00,12.1,0.0,3.8,42.0,28.0,50.0,Partially cloudy
2025-05-08,2025-05-08T02:00:00,12.1,0.0,5.7,104.0,28.0,78.5,Partially cloudy
2025-05-08,2025-05-08T03:00:00,11.9,0.0,7.6,97.0,28.0,80.0,Partially cloudy
2025-05-08,2025-05-08T04:00:00,11.8,0.0,3.9,122.0,28.0,77.4,Partially cloudy
2025-05-08,2025-05-08T05:00:00,10.9,0.0,3.7,71.0,28.0,80.0,Partially cloudy
2025-05-08,2025-05-08T06:00:00,10.3,0.0,7.1,355.0,28.0,86.9,Partially cloudy
2025-05-08,2025-05-08T07:00:00,10.0,0.0,5.4,16.0,28.0,59.5,Partially cloudy
2025-05-08,2025-05-08T08:00:00,10.7,0.0,1.0,78.0,28.8,78.4,Partially cloudy
2025-05-08,2025-05-08T09:00:00,12.1,0.0,4.0,70.0,27.5,88.2,Partially cloudy
2025-05-08,2025-05-08T10:00:00,13.1,0.0,7.5,80.0,27.5,88.1,Partially cloudy
2025-05-08,2025-05-08T11:00:00,14.5,0.0,3.7,123.0,27.5,90.9,Overcast
2025-05-08,2025-05-08T12:00:00,15.0,0.0,3.8,161.0,19.7,87.4,Partially cloudy
2025-05-08,2025-05-08T13:00:00,15.7,0.0,9.6,212.0,27.3,90.9,Overcast
2025-05-08,2025-05-08T14:00:00,14.5,0.222,14.3,233.0,15.5,90.6,"Rain, Overcast"
2025-05-08,2025-05-08T15:00:00,15.1,0.122,10.9,201.0,20.4,81.2,"Rain, Partially cloudy"
2025-05-08,2025-05-08T16:00:00,17.2,0.003,12.9,206.0,27.3,76.7,"Rain, Partially cloudy"
2025-05-08,2025-05-08T17:00:00,15.9,0.0,20.8,289.0,28.9,90.4,Overcast
2025-05-08,2025-05-08T18:00:00,16.1,0.0,7.4,272.0,27.5,76.7,Partially cloudy
2025-05-08,2025-05-08T19:00:00,17.6,0.0,11.2,250.0,27.5,59.2,Partially cloudy
2025-05-08,2025-05-08T20:00:00,15.7,0.087,14.3,251.0,29.2,60.8,"Rain, Partially cloudy"
2025-05-08,2025-05-08T21:00:00,14.9,0.0,14.1,251.0,28.0,61.5,Partially cloudy
2025-05-08,2025-05-08T22:00:00,14.1,0.0,9.2,241.0,28.0,59.5,Partially cloudy
2025-05-08,2025-05-08T23:00:00,13.6,0.0,7.8,174.0,28.0,90.0,Partially cloudy
2025-05-09,2025-05-09T00:00:00,12.7,0.0,9.2,175.0,28.0,60.0,Partially cloudy
2025-05-09,2025-05-09T01:00:00,12.0,0.0,11.0,176.0,28.0,60.0,Partially cloudy
2025-05-09,2025-05-09T02:00:00,11.6,0.0,9.8,159.0,28.0,90.0,Partially cloudy
2025-05-09,2025-05-09T03:00:00,10.9,0.0,9.6,158.0,28.0,78.5,Partially cloudy
2025-05-09,2025-05-09T04:00:00,10.1,0.0,9.5,158.0,25.3,52.0,Partially cloudy
2025-05-09,2025-05-09T05:00:00,10.5,0.0,10.7,164.0,26.2,43.1,Partially cloudy
2025-05-09,2025-05-09T06:00:00,9.8,0.0,10.8,164.0,28.0,43.1,Partially cloudy
2025-05-09,2025-05-09T07:00:00,8.7,0.0,2.0,141.0,28.0,60.9,Partially cloudy
2025-05-09,2025-05-09T08:00:00,9.2,0.0,7.0,138.0,15.4,64.2,Partially cloudy
2025-05-09,2025-05-09T09:00:00,11.0,0.0,10.1,151.0,18.7,96.7,Overcast
2025-05-09,2025-05-09T10:00:00,12.2,0.0,10.7,186.0,20.5,88.2,Partially cloudy
2025-05-09,2025-05-09T11:00:00,14.1,0.0,12.9,203.0,18.4,82.0,Partially cloudy
2025-05-09,2025-05-09T12:00:00,16.7,0.0,17.9,211.0,27.5,60.0,Partially cloudy
2025-05-09,2025-05-09T13:00:00,16.4,0.0,19.9,193.0,27.5,80.0,Partially cloudy
2025-05-09,2025-05-09T14:00:00,16.9,0.0,18.0,210.0,29.2,81.8,Partially cloudy
2025-05-09,2025-05-09T15:00:00,17.3,0.0,22.0,210.0,27.5,88.7,Partially cloudy
2025-05-09,2025-05-09T16:00:00,18.1,0.0,23.2,192.0,27.5,78.8,Partially cloudy
2025-05-09,2025-05-09T17:00:00,17.6,0.0,18.1,193.0,29.2,78.7,Partially cloudy
2025-05-09,2025-05-09T18:00:00,17.2,0.0,19.9,156.0,27.5,52.2,Partially cloudy
2025-05-09,2025-05-09T19:00:00,17.4,0.0,17.5,191.0,27.5,42.2,Partially cloudy
2025-05-09,2025-05-09T20:00:00,16.7,0.0,12.8,191.0,29.2,54.1,Partially cloudy
2025-05-09,2025-05-09T21:00:00,15.5,0.0,14.0,163.0,28.0,49.1,Partially cloudy
2025-05-09,2025-05-09T22:00:00,14.2,0.0,9.0,196.0,28.0,30.0,Partially cloudy
2025-05-09,2025-05-09T23:00:00,13.0,0.0,2.2,130.0,28.0,77.4,Partially cloudy
2025-05-10,2025-05-10T00:00:00,13.1,0.0,3.4,111.0,28.0,87.3,Partially cloudy
2025-05-10,2025-05-10T01:00:00,12.7,0.0,7.0,121.0,28.0,87.3,Partially cloudy
2025-05-10,2025-05-10T02:00:00,12.4,0.0,7.2,40.0,28.0,87.2,Partially cloudy
2025-05-10,2025-05-10T03:00:00,11.4,0.0,5.5,130.0,28.0,90.0,Partially cloudy
2025-05-10,2025-05-10T04:00:00,10.8,0.0,3.6,150.0,28.0,88.7,Partially cloudy
2025-05-10,2025-05-10T05:00:00,10.7,0.0,0.1,170.0,28.0,86.9,Partially cloudy
2025-05-10,2025-05-10T06:00:00,10.2,0.0,0.6,81.0,19.1,84.4,Partially cloudy
2025-05-10,2025-05-10T07:00:00,10.7,0.0,0.6,28.0,16.3,87.3,Partially cloudy
2025-05-10,2025-05-10T08:00:00,11.2,1.831,5.8,93.0,7.5,90.4,"Rain, Overcast"
2025-05-10,2025-05-10T09:00:00,11.5,0.041,9.4,131.0,11.6,85.5,"Rain, Partially cloudy"
2025-05-10,2025-05-10T10:00:00,13.0,0.081,17.9,141.0,26.5,86.7,"Rain, Partially cloudy"
2025-05-10,2025-05-10T11:00:00,12.8,0.52,25.0,150.0,27.3,88.8,"Rain, Partially cloudy"
2025-05-10,2025-05-10T12:00:00,14.6,0.011,23.9,144.0,22.0,86.4,"Rain, Partially cloudy"
2025-05-10,2025-05-10T13:00:00,15.5,0.003,23.0,193.0,11.0,90.0,"Rain, Partially cloudy"
2025-05-10,2025-05-10T14:00:00,16.1,1.917,26.2,213.0,30.1,90.0,"Rain, Partially cloudy"
2025-05-10,2025-05-10T15:00:00,17.8,0.0,28.9,222.0,27.5,88.3,Partially cloudy
2025-05-10,2025-05-10T16:00:00,18.7,0.0,27.6,222.0,27.5,86.4,Partially cloudy
2025-05-10,2025-05-10T17:00:00,19.0,0.0,29.0,230.0,29.2,60.1,Partially cloudy
2025-05-10,2025-05-10T18:00:00,18.6,0.0,30.8,212.0,27.5,76.6,Partially cloudy
2025-05-10,2025-05-10T19:00:00,18.0,0.0,27.9,233.0,27.5,58.2,Partially cloudy
2025-05-10,2025-05-10T20:00:00,16.6,0.0,18.8,240.0,30.1,40.2,Partially cloudy
2025-05-10,2025-05-10T21:00:00,15.3,0.0,21.8,240.0,28.0,77.4,Partially cloudy
2025-05-10,2025-05-10T22:00:00,13.8,0.0,21.2,240.0,28.0,40.0,Partially cloudy
2025-05-10,2025-05-10T23:00:00,13.7,0.0,11.2,221.0,28.0,90.0,Partially cloudy
2025-05-11,2025-05-11T00:00:00,13.2,0.0,14.2,202.0,28.0,90.0,Partially cloudy
2025-05-11,2025-05-11T01:00:00,12.3,0.0,13.1,195.0,28.0,90.0,Partially cloudy
2025-05-11,2025-05-11T02:00:00,11.9,0.0,15.9,231.0,28.0,80.0,Partially cloudy
2025-05-11,2025-05-11T03:00:00,11.1,0.0,15.7,239.0,28.0,40.0,Partially cloudy
2025-05-11,2025-05-11T04:00:00,9.8,0.0,9.2,203.0,28.0,10.0,Clear
2025-05-11,2025-05-11T05:00:00,9.0,0.0,9.4,185.0,28.0,0.0,Clear
2025-05-11,2025-05-11T06:00:00,8.5,0.0,9.2,185.0,28.0,0.0,Clear
2025-05-11,2025-05-11T07:00:00,7.3,0.0,10.6,174.0,28.0,0.0,Clear
2025-05-11,2025-05-11T08:00:00,8.2,0.0,5.5,227.0,29.3,0.9,Clear
2025-05-11,2025-05-11T09:00:00,11.3,0.0,12.2,297.0,27.5,12.4,Clear
2025-05-11,2025-05-11T10:00:00,12.7,0.0,12.2,262.0,27.5,11.6,Clear
2025-05-11,2025-05-11T11:00:00,13.9,0.0,12.5,248.0,29.2,30.0,Partially cloudy
2025-05-11,2025-05-11T12:00:00,15.2,0.0,18.2,268.0,18.8,50.0,Partially cloudy
2025-05-11,2025-05-11T13:00:00,16.4,0.0,16.7,242.0,27.5,49.1,Partially cloudy
2025-05-11,2025-05-11T14:00:00,17.1,0.0,15.1,251.0,29.2,39.7,Partially cloudy
2025-05-11,2025-05-11T15:00:00,17.9,0.0,18.2,260.0,27.5,40.2,Partially cloudy
2025-05-11,2025-05-11T16:00:00,19.0,0.0,21.7,243.0,27.5,59.2,Partially cloudy
2025-05-11,2025-05-11T17:00:00,19.3,0.0,24.9,271.0,29.2,58.8,Partially cloudy
2025-05-11,2025-05-11T18:00:00,18.0,0.0,26.8,296.0,27.5,31.6,Partially cloudy
2025-05-11,2025-05-11T19:00:00,18.2,0.0,22.9,290.0,27.5,31.6,Partially cloudy
2025-05-11,2025-05-11T20:00:00,16.6,0.0,23.0,320.0,29.2,33.3,Partially cloudy
2025-05-11,2025-05-11T21:00:00,15.1,0.0,21.6,312.0,28.0,31.0,Partially cloudy
2025-05-11,2025-05-11T22:00:00,14.0,0.0,14.5,277.0,28.0,31.0,Partially cloudy
2025-05-11,2025-05-11T23:00:00,12.3,0.0,8.1,337.0,28.0,40.0,Partially cloudy
2025-06-01,2025-06-01T00:00:00,21.3,0.0,7.7,5.0,10.0,53.4,Partially cloudy
2025-06-01,2025-06-01T01:00:00,20.4,0.0,11.0,354.0,10.0,57.9,Partially cloudy
2025-06-01,2025-06-01T02:00:00,19.9,0.0,9.2,345.0,28.1,90.0,Partially cloudy
2025-06-01,2025-06-01T03:00:00,19.3,0.0,4.2,30.0,10.0,53.5,Partially cloudy
2025-06-01,2025-06-01T04:00:00,18.4,0.0,5.7,354.0,10.0,90.9,Overcast
2025-06-01,2025-06-01T05:00:00,17.7,0.0,5.6,328.0,28.0,90.0,Partially cloudy
2025-06-01,2025-06-01T06:00:00,18.3,0.0,9.2,352.0,10.0,96.3,Overcast
2025-06-01,2025-06-01T07:00:00,17.3,0.0,5.6,3.0,10.0,95.4,Overcast
2025-06-01,2025-06-01T08:00:00,17.4,0.0,0.5,33.0,11.3,64.3,Partially cloudy
2025-06-01,2025-06-01T09:00:00,19.4,0.0,5.5,345.0,10.0,97.4,Overcast
2025-06-01,2025-06-01T10:00:00,22.3,0.0,5.5,345.0,10.0,99.9,Overcast
2025-06-01,2025-06-01T11:00:00,24.6,0.0,3.6,338.0,26.6,90.5,Overcast
2025-06-01,2025-06-01T12:00:00,27.0,0.0,3.7,288.0,10.0,98.3,Overcast
2025-06-01,2025-06-01T13:00:00,29.0,0.0,5.3,166.0,10.0,97.6,Overcast
2025-06-01,2025-06-01T14:00:00,30.6,0.0,5.4,169.0,27.6,90.0,Partially cloudy
2025-06-01,2025-06-01T15:00:00,32.0,0.0,2.8,186.0,10.0,98.3,Overcast
2025-06-01,2025-06-01T16:00:00,33.8,0.0,11.8,283.0,10.0,30.0,Partially cloudy
2025-06-01,2025-06-01T17:00:00,33.7,0.0,16.2,232.0,28.3,88.1,Partially cloudy
2025-06-01,2025-06-01T18:00:00,32.9,0.0,16.5,226.0,10.0,30.0,Partially cloudy
2025-06-01,2025-06-01T19:00:00,32.9,0.0,18.3,271.0,27.6,88.0,Partially cloudy
2025-06-01,2025-06-01T20:00:00,31.8,0.0,14.6,270.0,27.6,96.8,Overcast
2025-06-01,2025-06-01T21:00:00,30.9,0.0,11.1,289.0,10.0,97.5,Overcast
2025-06-01,2025-06-01T22:00:00,25.1,0.0,4.1,115.0,10.0,95.4,Overcast
2025-06-01,2025-06-01T23:00:00,24.0,0.0,0.7,129.0,28.0,90.0,Partially cloudy
2025-06-02,2025-06-02T00:00:00,23.2,0.0,5.5,101.0,10.0,98.7,Overcast
2025-06-02,2025-06-02T01:00:00,22.2,0.0,5.7,27.0,10.0,98.1,Overcast
2025-06-02,2025-06-02T02:00:00,21.3,0.0,8.8,350.0,10.0,97.0,Overcast
2025-06-02,2025-06-02T03:00:00,20.3,0.0,7.2,327.0,10.0,88.0,Partially cloudy
2025-06-02,2025-06-02T04:00:00,19.3,0.0,9.2,334.0,10.0,81.7,Partially cloudy
2025-06-02,2025-06-02T05:00:00,19.3,0.0,7.4,347.0,28.0,90.0,Partially cloudy
2025-06-02,2025-06-02T06:00:00,18.2,0.0,7.5,10.0,10.0,100.0,Overcast
2025-06-02,2025-06-02T07:00:00,17.3,0.0,5.2,300.0,10.0,100.0,Overcast
2025-06-02,2025-06-02T08:00:00,19.2,0.0,0.8,80.0,12.2,94.8,Overcast
2025-06-02,2025-06-02T09:00:00,20.1,0.0,0.6,70.0,10.0,66.1,Partially cloudy
2025-06-02,2025-06-02T10:00:00,21.2,0.0,5.6,34.0,24.9,90.0,Partially cloudy
2025-06-02,2025-06-02T11:00:00,23.6,0.0,7.9,127.0,29.2,58.6,Partially cloudy
2025-06-02,2025-06-02T12:00:00,25.3,0.0,5.7,147.0,27.5,60.0,Partially cloudy
2025-06-02,2025-06-02T13:00:00,27.7,0.0,9.4,203.0,27.5,50.0,Partially cloudy
2025-06-02,2025-06-02T14:00:00,29.1,0.0,12.5,140.0,29.7,47.2,Partially cloudy
2025-06-02,2025-06-02T15:00:00,30.7,0.0,15.1,192.0,27.5,48.4,Partially cloudy
2025-06-02,2025-06-02T16:00:00,31.2,0.0,23.2,175.0,27.5,59.7,Partially cloudy
2025-06-02,2025-06-02T17:00:00,32.3,0.0,27.0,200.0,24.8,48.4,Partially cloudy
2025-06-02,2025-06-02T18:00:00,32.0,0.0,27.3,201.0,24.0,49.3,Partially cloudy
2025-06-02,2025-06-02T19:00:00,31.8,0.0,26.8,220.0,22.3,39.7,Partially cloudy
2025-06-02,2025-06-02T20:00:00,30.5,0.0,22.0,238.0,30.1,13.0,Clear
2025-06-02,2025-06-02T21:00:00,29.2,0.0,20.0,230.0,28.0,40.0,Partially cloudy
2025-06-02,2025-06-02T22:00:00,27.2,0.0,14.5,259.0,28.0,10.0,Clear
2025-06-02,2025-06-02T23:00:00,21.4,0.0,0.4,301.0,,10.2,Clear
2025-06-03,2025-06-03T00:00:00,24.5,0.0,8.3,293.0,28.0,0.0,Clear
2025-06-03,2025-06-03T01:00:00,20.9,0.0,4.8,328.0,28.0,0.0,Clear
2025-06-03,2025-06-03T02:00:00,19.8,0.0,4.7,360.0,28.0,40.0,Partially cloudy
2025-06-03,2025-06-03T03:00:00,19.1,0.0,0.9,315.0,28.0,1.5,Clear
2025-06-03,2025-06-03T04:00:00,17.9,0.0,9.3,115.0,28.0,0.0,Clear
2025-06-03,2025-06-03T05:00:00,17.6,0.0,9.7,151.0,28.0,10.0,Clear
2025-06-03,2025-06-03T06:00:00,17.3,0.0,5.5,149.0,28.0,30.0,Partially cloudy
2025-06-03,2025-06-03T07:00:00,17.1,0.0,7.5,143.0,28.0,39.5,Partially cloudy
2025-06-03,2025-06-03T08:00:00,17.9,0.0,0.6,173.0,28.8,59.8,Partially cloudy
2025-06-03,2025-06-03T09:00:00,19.5,0.0,9.0,181.0,27.5,75.9,Partially cloudy
2025-06-03,2025-06-03T10:00:00,20.5,0.0,14.2,210.0,27.5,85.8,Partially cloudy
2025-06-03,2025-06-03T11:00:00,20.8,0.0,16.0,194.0,29.0,88.7,Partially cloudy
2025-06-03,2025-06-03T12:00:00,22.8,0.0,15.9,202.0,27.5,58.2,Partially cloudy
2025-06-03,2025-06-03T13:00:00,24.3,0.0,17.9,220.0,18.8,58.2,Partially cloudy
2025-06-03,2025-06-03T14:00:00,24.9,0.0,22.1,229.0,28.8,62.2,Partially cloudy
2025-06-03,2025-06-03T15:00:00,24.9,0.0,20.2,220.0,27.5,79.0,Partially cloudy
2025-06-03,2025-06-03T16:00:00,24.8,0.0,25.2,214.0,15.3,85.8,Partially cloudy
2025-06-03,2025-06-03T17:00:00,25.8,0.0,18.4,252.0,24.4,85.9,Partially cloudy
2025-06-03,2025-06-03T18:00:00,25.8,0.0,21.8,259.0,24.9,82.7,Partially cloudy
2025-06-03,2025-06-03T19:00:00,25.0,0.011,15.6,248.0,18.8,85.3,"Rain, Partially cloudy"
2025-06-03,2025-06-03T20:00:00,23.1,0.0,20.4,247.0,28.2,88.2,Partially cloudy
2025-06-03,2025-06-03T21:00:00,21.8,0.006,24.0,240.0,24.3,87.2,"Rain, Partially cloudy"
2025-06-03,2025-06-03T22:00:00,20.5,0.014,14.8,239.0,21.8,78.6,"Rain, Partially cloudy"
2025-06-03,2025-06-03T23:00:00,20.8,0.0,8.2,261.0,10.1,48.1,Partially cloudy
2025-06-04,2025-06-04T00:00:00,20.2,0.0,12.9,290.0,28.0,96.1,Overcast
2025-06-04,2025-06-04T01:00:00,17.6,0.0,10.0,6.0,28.0,96.1,Overcast
2025-06-04,2025-06-04T02:00:00,16.2,0.0,2.3,59.0,28.0,77.7,Partially cloudy
2025-06-04,2025-06-04T03:00:00,15.3,0.0,5.6,335.0,28.0,49.1,Partially cloudy
2025-06-04,2025-06-04T04:00:00,14.4,0.0,0.8,245.0,28.0,47.7,Partially cloudy
2025-06-04,2025-06-04T05:00:00,14.0,0.0,7.7,124.0,19.1,38.1,Partially cloudy
2025-06-04,2025-06-04T06:00:00,13.4,0.0,8.8,131.0,19.1,28.6,Partially cloudy
2025-06-04,2025-06-04T07:00:00,12.7,0.0,5.3,113.0,17.3,9.5,Clear
2025-06-04,2025-06-04T08:00:00,13.5,0.0,7.2,105.0,24.4,10.8,Clear
2025-06-04,2025-06-04T09:00:00,16.1,0.0,4.1,134.0,17.9,10.7,Clear
2025-06-04,2025-06-04T10:00:00,17.8,0.0,5.4,115.0,16.2,11.3,Clear
2025-06-04,2025-06-04T11:00:00,20.2,0.0,5.7,161.0,19.7,32.4,Partially cloudy
2025-06-04,2025-06-04T12:00:00,21.9,0.0,9.2,194.0,18.8,48.2,Partially cloudy
2025-06-04,2025-06-04T13:00:00,23.0,0.0,11.3,210.0,23.1,78.1,Partially cloudy
2025-06-04,2025-06-04T14:00:00,23.8,0.0,14.7,193.0,25.7,88.6,Partially cloudy
2025-06-04,2025-06-04T15:00:00,23.7,0.0,17.8,220.0,18.8,88.0,Partially cloudy
2025-06-04,2025-06-04T16:00:00,25.6,0.0,15.9,212.0,23.1,59.2,Partially cloudy
2025-06-04,2025-06-04T17:00:00,25.2,0.0,17.9,217.0,25.7,86.9,Partially cloudy
2025-06-04,2025-06-04T18:00:00,25.4,0.0,13.2,222.0,18.8,95.9,Overcast
2025-06-04,2025-06-04T19:00:00,25.2,0.0,14.8,203.0,28.3,86.1,Partially cloudy
2025-06-04,2025-06-04T20:00:00,24.0,0.0,17.9,248.0,24.4,79.1,Partially cloudy
2025-06-04,2025-06-04T21:00:00,23.6,0.0,16.7,249.0,28.0,80.5,Partially cloudy
2025-06-04,2025-06-04T22:00:00,22.7,0.0,17.7,249.0,28.0,59.5,Partially cloudy
2025-06-04,2025-06-04T23:00:00,21.5,0.0,12.7,251.0,28.0,80.0,Partially cloudy
2025-06-05,2025-06-05T00:00:00,20.1,0.0,9.4,345.0,28.0,86.9,Partially cloudy
2025-06-05,2025-06-05T01:00:00,18.7,0.0,8.0,348.0,28.0,100.0,Overcast
2025-06-05,2025-06-05T02:00:00,17.3,0.0,2.5,330.0,28.0,100.0,Overcast
2025-06-05,2025-06-05T03:00:00,16.1,0.0,1.0,292.0,28.0,90.0,Partially cloudy
2025-06-05,2025-06-05T04:00:00,15.6,0.0,1.0,310.0,28.0,10.0,Clear
2025-06-05,2025-06-05T05:00:00,14.5,0.0,0.7,341.0,28.0,10.0,Clear
2025-06-05,2025-06-05T06:00:00,13.6,0.0,0.5,339.0,28.0,60.0,Partially cloudy
2025-06-05,2025-06-05T07:00:00,12.8,0.0,7.1,349.0,28.0,60.0,Partially cloudy
2025-06-05,2025-06-05T08:00:00,13.7,0.0,1.8,17.0,29.2,41.6,Partially cloudy
2025-06-05,2025-06-05T09:00:00,16.0,0.0,5.0,1.0,27.5,30.0,Partially cloudy
2025-06-05,2025-06-05T10:00:00,18.9,0.0,7.1,5.0,27.6,30.0,Partially cloudy
2025-06-05,2025-06-05T11:00:00,21.6,0.0,4.0,107.0,28.8,32.5,Partially cloudy
2025-06-05,2025-06-05T12:00:00,23.3,0.0,9.4,184.0,27.4,30.0,Partially cloudy
2025-06-05,2025-06-05T13:00:00,24.7,0.0,12.7,211.0,27.5,30.0,Partially cloudy
2025-06-05,2025-06-05T14:00:00,26.1,0.0,14.5,203.0,28.8,28.2,Partially cloudy
2025-06-05,2025-06-05T15:00:00,27.0,0.0,11.2,229.0,27.5,10.0,Clear
2025-06-05,2025-06-05T16:00:00,28.2,0.0,13.0,186.0,27.5,10.7,Clear
2025-06-05,2025-06-05T17:00:00,28.9,0.0,13.2,183.0,28.8,11.6,Clear
2025-06-05,2025-06-05T18:00:00,29.0,0.0,14.3,220.0,27.5,10.7,Clear
2025-06-05,2025-06-05T19:00:00,29.0,0.0,17.7,212.0,27.5,10.7,Clear
2025-06-05,2025-06-05T20:00:00,28.7,0.0,12.8,220.0,28.8,10.1,Clear
2025-06-05,2025-06-05T21:00:00,27.7,0.0,16.2,212.0,28.0,10.0,Clear
2025-06-05,2025-06-05T22:00:00,25.8,0.0,9.4,212.0,28.0,0.0,Clear
2025-06-05,2025-06-05T23:00:00,24.4,0.0,9.3,238.0,28.0,0.0,Clear
2025-06-06,2025-06-06T00:00:00,22.5,0.0,7.2,192.0,28.0,0.0,Clear
2025-06-06,2025-06-06T01:00:00,20.0,0.0,7.4,116.0,28.0,0.0,Clear
2025-06-06,2025-06-06T02:00:00,18.5,0.0,4.1,338.0,28.0,0.0,Clear
2025-06-06,2025-06-06T03:00:00,17.6,0.0,7.9,345.0,28.0,0.0,Clear
2025-06-06,2025-06-06T04:00:00,16.4,0.0,5.5,359.0,28.0,0.0,Clear
2025-06-06,2025-06-06T05:00:00,15.6,0.0,0.6,319.0,28.0,10.0,Clear
2025-06-06,2025-06-06T06:00:00,14.6,0.0,0.3,109.0,28.0,9.5,Clear
2025-06-06,2025-06-06T07:00:00,13.9,0.0,0.4,308.0,28.0,30.0,Partially cloudy
2025-06-06,2025-06-06T08:00:00,15.0,0.0,0.4,23.0,29.9,13.2,Clear
2025-06-06,2025-06-06T09:00:00,18.4,0.0,3.5,7.0,18.8,30.0,Partially cloudy
2025-06-06,2025-06-06T10:00:00,20.3,0.0,3.8,12.0,18.8,30.0,Partially cloudy
2025-06-06,2025-06-06T11:00:00,23.2,0.0,3.7,7.0,28.5,30.5,Partially cloudy
2025-06-06,2025-06-06T12:00:00,25.1,0.0,7.5,192.0,27.5,30.0,Partially cloudy
2025-06-06,2025-06-06T13:00:00,27.1,0.0,13.2,212.0,18.8,10.7,Clear
2025-06-06,2025-06-06T14:00:00,28.7,0.0,20.2,221.0,29.9,37.8,Partially cloudy
2025-06-06,2025-06-06T15:00:00,29.6,0.0,16.7,185.0,27.5,30.0,Partially cloudy
2025-06-06,2025-06-06T16:00:00,30.5,0.0,16.9,238.0,27.5,10.7,Clear
2025-06-06,2025-06-06T17:00:00,30.9,0.0,17.7,207.0,29.2,10.6,Clear
2025-06-06,2025-06-06T18:00:00,30.9,0.0,15.2,205.0,23.1,10.7,Clear
2025-06-06,2025-06-06T19:00:00,31.0,0.0,18.1,213.0,27.5,10.7,Clear
2025-06-06,2025-06-06T20:00:00,30.3,0.0,16.3,212.0,30.1,0.9,Clear
2025-06-06,2025-06-06T21:00:00,28.9,0.0,18.0,222.0,28.0,0.0,Clear
2025-06-06,2025-06-06T22:00:00,27.1,0.0,17.9,249.0,28.0,0.0,Clear
2025-06-06,2025-06-06T23:00:00,25.5,0.0,11.2,252.0,28.0,0.0,Clear
